timestamp,objectid_12_13,objectid,depcode,county,countyname,datestamp,shape_st_are,shape_st_len,objectid_1,county_1,state,objectid_12,depcode_1,countyn,pu_is_total,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80plus,age_unkn,c_age_0_9,c_age_10_19,c_age_20_29,c_age_30_39,c_age_40_49,c_age_50_59,c_age_60_69,c_age_70_79,c_age_80plus,c_age_unkn,pui_age_range,pui_age_avrg,c_age_range,c_age_avrg,c_all_res_types,c_non_res_deaths,pui_female,pui_male,pui_sex_unkn,puifl_res,pui_not_fl_res,puifl_res_out,pui_travel_no,pui_travel_unkn,pui_travel_yes,c_ed_no,c_ed_no_data,c_ed_yes,c_hosp_no,c_hosp_nodata,c_hosp_yes,fl_res_deaths,pui_lab_yes,t_positive,t_negative,t_inconc,t_pending,pui_cont_no,pui_cont_unkn,pui_cont_yes,cases_all,c_men,c_women,c_travel_yes,c_travel_no,c_travel_unkn,c_fl_res,c_not_fl_res,c_fl_res_out,t_neg_res,t_neg_not_fl_res,t_pend_res,t_pend_not_res,t_total,t_negative_2,t_pending_2,t_positive_2,f_land_non_fl_deaths,ever_mon,mon_now,shape_area,shape_length,age_0_4,age_5_14,age_15_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85plus,c_age_0_4,c_age_5_14,c_age_15_24,c_age_25_34,c_age_35_44,c_age_45_54,c_age_55_64,c_age_65_74,c_age_75_84,c_age_85plus,pui_fl_res,pui_non_res,c_fl_res_only,deaths1,deaths
2020-03-30T232653,26,26,15,029,DIXIE,2000-05-16T00:00:00.000Z,19634949247.4401,771892.949471238,15,Dixie,FL,26,15,29,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 to 118,0,NA,50,0,0,17,16,0,33,0,0,7,26,0,0,0,0,0,0,0,0,33,0,33,0,0,6,0,0,0,0,0,NA,NA,NA,0,0,0,33,0,NA,NA,33,33,NA,0,NA,0,0,1823798262.39212,235232.973119088,1,2,3,2,7,1,6,8,2,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-03-30T232653,27,27,35,069,LAKE,2000-05-16T00:00:00.000Z,32245515394.3939,1085414.36113151,35,Lake,FL,27,35,69,1083,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 99,0,18 to 85,53,46,0,636,421,26,1075,8,0,41,1013,29,7,26,17,21,19,10,0,1078,50,1024,4,5,41,28,29,50,26,24,NA,NA,NA,46,4,0,1022,3,NA,NA,1083,1025,NA,50,NA,132,105,2995995460.71371,331014.242454318,31,15,82,119,123,153,175,180,158,46,0,0,3,2,6,5,12,9,12,1,NA,NA,NA,NA,0
2020-03-30T232653,28,28,38,075,LEVY,2000-05-16T00:00:00.000Z,31222846964.6387,1113561.30402576,38,Levy,FL,28,38,75,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 87,0,60 to 64,51,2,0,56,30,0,86,0,0,18,68,0,1,0,1,1,0,1,0,86,2,84,0,0,6,11,2,2,1,1,NA,NA,NA,2,0,0,84,0,NA,NA,86,84,NA,2,NA,6,5,2900663690.96646,339394.964008615,3,4,5,13,7,12,8,19,13,2,0,0,0,0,0,0,2,0,0,0,NA,NA,NA,NA,0
2020-03-30T232653,29,29,60,119,SUMTER,2000-05-16T00:00:00.000Z,16171035313.1481,751914.035739446,60,Sumter,FL,29,60,119,763,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 96,0,18 to 92,66,47,0,429,333,1,763,0,0,33,697,33,20,10,17,26,8,13,0,761,47,709,5,2,76,23,22,47,25,22,NA,NA,NA,47,0,0,713,0,NA,NA,763,713,NA,47,NA,27,24,1502516062.89801,229328.389599522,4,8,9,16,19,52,105,359,179,12,0,0,1,0,2,4,2,25,11,2,NA,NA,NA,NA,0
2020-03-30T232653,30,30,59,117,SEMINOLE,2000-05-16T00:00:00.000Z,9616121249.97192,520365.445917892,57,Seminole,FL,30,59,117,1051,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 104,0,19 to 76,47,84,0,640,400,11,1044,7,0,71,926,54,37,15,36,58,13,17,0,1028,88,939,1,23,78,39,49,88,38,50,NA,NA,NA,84,4,0,936,3,NA,NA,1051,939,NA,88,NA,218,189,893350621.597626,158549.770327082,17,23,94,169,193,169,153,135,53,45,0,0,4,18,13,17,16,19,1,0,NA,NA,NA,NA,0
2020-03-30T232653,31,31,48,095,ORANGE,2000-05-16T00:00:00.000Z,28006104673.618,903213.715428867,48,Orange,FL,31,48,95,3255,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 99,0,0 to 91,45,280,0,1848,1394,13,3159,95,1,131,3040,84,60,140,100,116,128,56,4,3243,300,2943,0,12,117,86,63,300,173,127,NA,NA,NA,279,20,1,2868,75,NA,NA,3255,2943,NA,300,NA,498,345,2601855780.29929,275135.911496092,152,98,274,517,556,542,493,354,179,90,2,1,23,45,58,63,56,22,21,9,NA,NA,NA,NA,4
2020-03-30T232653,32,32,9,017,CITRUS,2000-05-16T00:00:00.000Z,16847060705.6176,796979.404269785,9,Citrus,FL,32,9,17,236,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 97,0,17 to 87,56,17,0,138,82,16,235,1,0,76,146,14,2,12,3,11,2,4,2,232,17,215,0,4,27,43,23,17,8,9,NA,NA,NA,17,0,0,214,1,NA,NA,236,215,NA,17,NA,92,34,1565249379.23035,242867.273750112,3,3,13,26,22,27,49,45,30,15,0,0,2,2,2,1,6,1,2,1,NA,NA,NA,NA,2
2020-03-30T232653,33,33,27,053,HERNANDO,2000-05-16T00:00:00.000Z,13561044546.5447,658252.887531729,27,Hernando,FL,33,27,53,271,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 93,0,19 to 85,50,20,0,166,103,2,263,8,0,60,188,23,10,3,8,15,2,4,0,270,21,249,0,1,39,63,13,21,7,14,NA,NA,NA,20,1,0,242,7,NA,NA,271,249,NA,21,NA,27,23,1259956856.20596,200494.167365377,5,8,20,34,36,46,49,43,20,10,0,0,3,5,1,1,3,6,1,1,NA,NA,NA,NA,0
2020-03-30T232653,34,34,52,103,PINELLAS,2000-05-16T00:00:00.000Z,8169203571.8812,1167816.84045851,52,Pinellas,FL,34,52,103,2513,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 104,0,15 to 83,52,112,0,1447,1047,19,2471,42,0,227,2121,165,58,20,51,79,8,42,5,2446,129,2314,3,67,267,26,69,129,75,54,NA,NA,NA,112,17,0,2292,23,NA,NA,2513,2315,NA,129,NA,288,223,758940582.722305,356104.408630079,45,33,156,339,315,387,450,443,214,127,0,0,10,18,12,20,30,27,12,0,NA,NA,NA,NA,5
2020-03-30T232653,35,35,61,121,SUWANNEE,2000-05-16T00:00:00.000Z,19295996990.3474,731987.008657942,61,Suwannee,FL,35,61,121,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7 to 86,0,47 to 64,56,3,0,49,19,3,71,0,0,38,30,3,1,0,2,3,0,0,0,64,3,61,0,7,37,10,3,3,1,2,NA,NA,NA,3,0,0,61,0,NA,NA,71,61,NA,3,NA,5,4,1792465815.52835,223150.095858967,0,2,5,5,7,9,13,17,11,2,0,0,0,0,0,2,1,0,0,0,NA,NA,NA,NA,0
2020-03-30T232653,36,36,16,031,DUVAL,2000-05-16T00:00:00.000Z,22997044775.8865,1114099.40129032,16,Duval,FL,36,16,31,2678,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 103,0,5 to 97,51,156,0,1593,1031,54,2664,14,0,143,2502,33,13,129,21,21,117,25,4,2485,163,2321,1,193,198,69,82,163,74,83,NA,NA,NA,156,7,0,2316,6,NA,NA,2678,2322,NA,163,NA,209,181,2136692125.83844,339628.979868484,36,46,181,407,409,427,401,313,221,231,0,3,5,11,27,34,25,23,21,14,NA,NA,NA,NA,4
2020-03-30T232653,37,37,34,067,LAFAYETTE,2000-05-16T00:00:00.000Z,15264572234.9149,634013.230316393,34,Lafayette,FL,37,34,67,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19 to 86,0,NA,57,0,0,6,5,0,11,0,0,4,7,0,0,0,0,0,0,0,0,11,0,11,0,0,3,0,0,0,0,0,NA,NA,NA,0,0,0,11,0,NA,NA,11,11,NA,0,NA,0,0,1417838543.00769,193229.836834708,0,0,1,1,2,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-03-30T232653,38,38,23,045,GULF,2000-05-16T00:00:00.000Z,15857514470.4584,850272.421627332,23,Gulf,FL,38,23,45,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 to 77,0,NA,48,0,0,21,17,0,36,2,0,13,17,8,0,0,0,0,0,0,0,38,0,38,0,0,12,9,1,0,0,0,NA,NA,NA,0,0,0,36,2,NA,NA,38,38,NA,0,NA,3,2,1469866107.27026,258929.917930346,2,2,2,5,3,5,8,8,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-03-30T232653,39,39,63,125,UNION,2000-05-16T00:00:00.000Z,6963394478.96307,420643.595360959,63,Union,FL,39,63,125,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 86,0,NA,47,0,0,21,17,0,38,0,0,5,30,3,0,0,0,0,0,0,0,37,0,37,0,1,6,5,0,0,0,0,NA,NA,NA,0,0,0,37,0,NA,NA,38,37,NA,0,NA,3,2,646977045.561768,128178.538552252,2,1,2,5,7,7,6,5,2,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-03-30T232653,40,40,4,007,BRADFORD,2000-05-16T00:00:00.000Z,8359862626.37378,548326.687246681,4,Bradford,FL,40,4,7,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19 to 98,0,69 to 78,58,2,0,39,24,1,64,0,0,22,42,0,0,2,0,0,0,2,0,63,2,61,0,1,7,16,6,2,1,1,NA,NA,NA,2,0,0,61,0,NA,NA,64,61,NA,2,NA,13,13,776744615.959412,167178.838252791,0,0,5,6,5,11,11,10,11,5,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,0
2020-03-30T232653,41,41,65,129,WAKULLA,2000-05-16T00:00:00.000Z,17022505120.6189,916733.867149366,66,Wakulla,FL,41,65,129,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7 to 93,0,45 to 45,47,1,0,31,14,0,45,0,0,6,39,0,1,0,0,1,0,0,0,45,1,44,0,0,4,0,2,1,0,1,NA,NA,NA,1,0,0,44,0,NA,NA,45,44,NA,1,NA,23,14,1579533632.64177,279225.038340218,0,2,4,7,7,11,8,2,2,2,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0
2020-03-30T232653,42,42,5,009,BREVARD,2000-05-16T00:00:00.000Z,28936951380.6763,2600567.11621827,5,Brevard,FL,42,5,9,555,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 97,0,1 to 76,52,28,0,330,218,7,551,4,0,67,468,20,18,5,9,24,3,5,0,549,32,517,0,6,46,24,16,32,21,10,NA,NA,NA,28,4,0,517,0,NA,NA,555,517,NA,32,NA,155,124,2687643838.87906,793218.333609179,8,12,29,79,76,72,123,80,49,26,1,0,3,4,6,3,9,5,1,0,NA,NA,NA,NA,0
2020-03-30T232653,43,43,53,105,POLK,2000-05-16T00:00:00.000Z,56039729499.5993,1273587.97322649,53,Polk,FL,43,53,105,996,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 97,0,8 to 88,51,63,0,583,406,7,991,5,0,101,843,52,20,17,26,26,16,21,0,961,63,898,0,35,94,35,36,63,29,34,NA,NA,NA,63,0,0,893,5,NA,NA,996,898,NA,63,NA,97,67,5206715917.89822,388118.956177661,20,19,73,122,142,166,172,155,97,30,0,2,4,7,10,11,12,9,7,1,NA,NA,NA,NA,0
2020-03-30T232653,44,44,49,097,OSCEOLA,2000-05-16T00:00:00.000Z,41974373975.6891,1149911.15232981,49,Osceola,FL,44,49,97,725,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 97,0,12 to 91,45,90,0,414,309,2,717,8,0,145,490,90,42,18,34,51,18,25,1,653,94,559,0,72,142,33,93,94,47,47,NA,NA,NA,90,4,0,557,2,NA,NA,725,559,NA,94,NA,133,93,3899316052.50861,350452.549474464,15,23,58,134,135,118,102,87,43,8,0,1,7,14,18,19,15,13,6,1,NA,NA,NA,NA,1
2020-03-30T232653,45,45,28,055,HIGHLANDS,2000-05-16T00:00:00.000Z,30858531275.5408,973257.170083551,28,Highlands,FL,45,28,55,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 89,0,23 to 82,51,14,0,53,28,7,88,0,0,8,72,8,7,2,5,9,2,3,1,73,14,58,1,15,8,4,6,14,7,7,NA,NA,NA,14,0,0,58,0,NA,NA,88,58,NA,14,NA,31,29,2866885704.30579,296636.719911829,3,0,4,19,12,8,13,13,14,2,0,0,1,4,1,1,1,1,5,0,NA,NA,NA,NA,1
2020-03-30T232653,46,46,36,071,LEE,2000-05-16T00:00:00.000Z,22734524817.4646,1913267.0220598,36,Lee,FL,46,36,71,1913,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 97,0,10 to 96,53,164,0,1127,771,15,1899,13,1,170,1707,36,53,83,35,78,53,40,6,1905,171,1734,0,8,50,80,139,171,94,77,NA,NA,NA,163,7,1,1729,5,NA,NA,1913,1734,NA,171,NA,355,296,2112333669.17714,583283.842331616,31,26,110,243,246,291,336,347,214,68,0,1,10,16,18,16,30,40,34,6,NA,NA,NA,NA,6
2020-03-30T232653,47,47,11,021,COLLIER,2000-05-16T00:00:00.000Z,55941206045.6423,1903355.15661929,11,Collier,FL,47,11,21,1239,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 94,0,17 to 94,55,110,0,720,509,10,1187,52,0,196,968,75,45,54,28,81,33,13,1,1213,127,1086,0,26,120,85,61,127,66,61,NA,NA,NA,110,17,0,1053,33,NA,NA,1239,1086,NA,127,NA,227,222,5197102107.68439,580181.883282756,6,17,72,153,133,181,219,217,176,64,0,0,10,23,6,14,28,16,25,5,NA,NA,NA,NA,1
2020-03-30T232653,48,48,13,025,MIAMI-DADE,2000-05-16T00:00:00.000Z,55073375763.8941,1774363.00496543,13,Dade,FL,48,13,25,9829,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 115,1,2 to 101,48,1676,0,5058,4671,100,9753,75,1,440,9113,276,109,1271,321,332,1253,116,4,9739,1701,8032,6,90,270,351,393,1701,976,699,NA,NA,NA,1675,25,1,7989,47,NA,NA,9829,8036,NA,1701,NA,1696,1502,5114451079.58835,540836.793924443,132,166,705,1701,1736,1783,1529,1110,627,323,6,9,121,331,303,349,270,173,101,37,NA,NA,NA,NA,4
2020-03-30T232653,49,49,44,087,MONROE,2000-05-16T00:00:00.000Z,28308543761.6011,4591181.83897766,44,Monroe,FL,49,44,87,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 to 92,0,19 to 80,50,22,0,140,95,4,222,17,0,36,166,37,7,14,5,19,2,5,0,175,26,149,0,64,52,71,20,26,16,10,NA,NA,NA,22,4,0,140,9,NA,NA,239,149,NA,26,NA,84,81,2629619857.16548,1399292.97354894,1,1,17,35,34,48,52,30,11,10,0,0,4,2,1,9,3,2,5,0,NA,NA,NA,NA,0
2020-03-30T232653,50,50,57,113,SANTA ROSA,2000-05-16T00:00:00.000Z,28109274128.0588,1198564.1555946,55,Santa Rosa,FL,50,57,113,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 90,0,0 to 81,44,36,0,197,130,1,328,0,0,27,277,24,13,14,9,28,1,7,2,326,36,290,0,2,36,4,12,36,21,15,NA,NA,NA,36,0,0,290,0,NA,NA,328,290,NA,36,NA,343,321,2596863920.94926,364280.718031263,20,11,30,53,52,53,36,49,21,3,2,0,7,5,4,5,4,7,2,0,NA,NA,NA,NA,2
2020-03-30T232653,51,51,66,131,WALTON,2000-05-16T00:00:00.000Z,29260992908.4669,1216747.48888053,67,Walton,FL,51,66,131,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 97,0,20 to 79,48,9,0,66,47,0,104,9,0,32,54,27,9,1,6,11,1,4,0,112,16,96,0,1,15,32,12,16,6,10,NA,NA,NA,9,7,0,94,2,NA,NA,113,96,NA,16,NA,17,13,2708101782.46999,370154.781284707,5,3,10,8,19,25,19,16,6,2,0,0,3,0,1,4,3,2,3,0,NA,NA,NA,NA,0
2020-03-30T232653,52,52,32,063,JACKSON,2000-05-16T00:00:00.000Z,26457674355.9754,735287.597926583,32,Jackson,FL,52,32,63,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20 to 88,0,28 to 33,48,1,0,47,27,7,79,2,0,13,56,12,1,1,0,1,1,0,0,73,2,71,0,8,17,6,4,2,1,1,NA,NA,NA,1,1,0,70,1,NA,NA,81,71,NA,2,NA,7,4,2452499072.79567,223828.324060307,0,0,9,16,12,11,15,7,7,3,0,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-03-30T232653,53,53,67,133,WASHINGTON,2000-05-16T00:00:00.000Z,17212291868.187,801011.879871898,68,Washington,FL,53,67,133,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 86,0,53 to 53,52,1,0,25,13,8,46,0,0,13,28,5,0,1,0,0,0,1,0,41,1,40,0,5,15,1,2,1,1,0,NA,NA,NA,1,0,0,40,0,NA,NA,46,40,NA,1,NA,9,9,1594396648.51196,243766.072259733,0,1,2,6,8,7,9,8,4,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0
2020-03-30T232653,54,54,45,089,NASSAU,2000-05-16T00:00:00.000Z,17668341931.5773,1275144.97327404,45,Nassau,FL,54,45,89,104,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 to 92,0,37 to 73,55,7,0,61,43,0,102,2,0,7,86,11,2,2,3,6,0,1,0,103,7,96,0,1,15,2,6,7,3,4,NA,NA,NA,7,0,0,94,2,NA,NA,104,96,NA,7,NA,16,15,1641620662.32831,388721.737801268,1,3,4,7,17,10,25,19,13,5,0,0,0,0,1,1,2,3,0,0,NA,NA,NA,NA,0
2020-03-30T232653,55,55,22,043,GLADES,2000-05-16T00:00:00.000Z,27470534483.1281,776973.436241095,22,Glades,FL,55,22,43,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39 to 89,0,67 to 89,64,3,0,1,5,1,7,0,0,1,6,0,0,3,0,0,2,1,0,7,3,4,0,0,0,1,0,3,2,0,NA,NA,NA,3,0,0,4,0,NA,NA,7,4,NA,3,NA,1,0,2551976411.00452,236757.936928168,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,1,1,1,NA,NA,NA,NA,0
2020-03-30T232653,56,56,8,015,CHARLOTTE,2000-05-16T00:00:00.000Z,19647662652.4031,1306868.96108577,8,Charlotte,FL,56,8,15,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 96,0,43 to 93,57,20,0,163,124,9,294,2,0,14,279,3,5,13,2,8,10,2,0,292,20,272,0,4,10,1,7,20,9,11,NA,NA,NA,20,0,0,271,1,NA,NA,296,272,NA,20,NA,62,54,1825525431.11919,398247.923422686,4,5,17,19,33,37,51,77,33,19,0,0,0,0,1,4,3,6,4,2,NA,NA,NA,NA,0
2020-03-30T232653,57,57,58,115,SARASOTA,2000-05-16T00:00:00.000Z,16244595346.2406,866480.222854252,56,Sarasota,FL,57,58,115,835,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 100,0,21 to 90,61,58,0,456,375,4,806,29,0,330,469,36,20,21,26,30,13,24,2,796,67,729,0,39,263,55,77,67,32,35,NA,NA,NA,58,9,0,713,16,NA,NA,835,729,NA,67,NA,196,118,1509311882.53409,264158.506465067,7,7,41,70,70,98,129,148,166,99,0,0,2,2,6,6,8,17,20,6,NA,NA,NA,NA,2
2020-03-30T232653,58,58,14,027,DESOTO,2000-05-16T00:00:00.000Z,17811561535.2703,552611.74528102,14,Desoto,FL,58,14,27,108,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 to 91,0,27 to 91,51,7,0,65,37,6,108,0,0,49,59,0,5,0,2,5,0,2,1,100,7,93,0,8,8,54,15,7,5,2,NA,NA,NA,7,0,0,93,0,NA,NA,108,93,NA,7,NA,3,3,1654926851.96404,168390.780925558,2,1,6,23,17,9,18,13,16,3,0,0,0,4,0,0,2,0,0,1,NA,NA,NA,NA,1
2020-03-30T232653,59,59,18,035,FLAGLER,2000-05-16T00:00:00.000Z,13936478366.7697,723300.597094917,18,Flagler,FL,59,18,35,181,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 93,0,17 to 77,54,14,0,107,73,1,179,2,0,18,151,12,12,1,2,14,0,1,0,181,15,166,0,0,4,43,12,15,7,8,NA,NA,NA,14,1,0,165,1,NA,NA,181,166,NA,15,NA,54,31,1294754947.55994,220559.838719988,1,1,12,22,20,26,37,44,13,5,0,0,1,1,1,1,7,3,1,0,NA,NA,NA,NA,0
2020-03-30T232653,60,60,26,051,HENDRY,2000-05-16T00:00:00.000Z,33164247954.1707,952053.303145101,26,Hendry,FL,60,26,51,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7 to 90,0,28 to 70,52,3,0,28,24,2,53,1,0,5,48,1,1,0,2,1,0,2,0,53,3,50,0,1,6,3,0,3,1,2,NA,NA,NA,3,0,0,49,1,NA,NA,54,50,NA,3,NA,4,3,3080878042.06929,290231.154940413,0,2,2,9,11,4,12,5,3,6,0,0,0,1,1,0,0,1,0,0,NA,NA,NA,NA,0
2020-03-30T232653,61,61,31,061,INDIAN RIVER,2000-05-16T00:00:00.000Z,14211052094.6021,768080.956031033,31,Indian River,FL,61,31,61,261,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 105,0,25 to 84,57,23,0,153,106,2,258,3,0,29,203,29,12,5,8,17,5,3,0,254,25,229,0,7,33,13,13,25,15,10,NA,NA,NA,23,2,0,228,1,NA,NA,261,229,NA,25,NA,76,53,1319798862.49319,234087.653130679,4,3,17,16,26,38,56,51,35,14,0,0,0,4,1,4,4,7,5,0,NA,NA,NA,NA,0
2020-03-30T232653,62,62,6,011,BROWARD,2000-05-16T00:00:00.000Z,33839548761.036,958026.061896544,6,Broward,FL,62,6,11,11076,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 106,1,0 to 97,48,1113,0,5182,4363,1531,10972,104,0,737,9932,407,255,584,298,475,552,110,12,10975,1137,9835,3,101,384,503,603,1137,579,450,NA,NA,NA,1113,24,0,9760,76,NA,NA,11076,9836,NA,1137,NA,819,627,3142374056.01305,291881.846057183,101,147,804,1883,2053,2118,1840,1307,569,245,2,5,116,172,200,211,199,141,61,29,NA,NA,NA,NA,12
2020-03-30T232653,63,63,17,033,ESCAMBIA,2000-05-16T00:00:00.000Z,19152061307.8204,1448408.40435881,17,Escambia,FL,63,17,33,787,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 100,0,2 to 94,42,76,0,473,304,10,730,57,0,36,730,21,21,52,8,37,42,2,0,786,81,705,0,1,30,22,11,81,43,34,NA,NA,NA,76,5,0,653,52,NA,NA,787,705,NA,81,NA,71,49,1767890300.40206,439974.169549806,36,30,77,164,114,128,122,76,30,10,1,1,14,15,17,12,11,7,2,1,NA,NA,NA,NA,0
2020-03-30T232653,64,64,47,093,OKEECHOBEE,2000-05-16T00:00:00.000Z,24844271086.3607,893974.023125111,47,Okeechobee,FL,64,47,93,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 to 84,0,NA,48,0,0,23,24,0,46,1,0,21,19,7,0,0,0,0,0,0,0,46,0,46,0,1,24,2,1,0,0,0,NA,NA,NA,0,0,0,45,1,NA,NA,47,46,NA,0,NA,2,1,2307690905.70045,272539.677334045,1,3,6,4,5,6,9,6,7,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-03-30T232653,65,65,19,037,FRANKLIN,2000-05-16T00:00:00.000Z,15589551427.4073,1467124.86409578,19,Franklin,FL,65,19,37,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7 to 84,0,NA,59,0,0,7,10,1,18,0,0,4,13,1,0,0,0,0,0,0,0,18,0,18,0,0,6,1,0,0,0,0,NA,NA,NA,0,0,0,18,0,NA,NA,18,18,NA,0,NA,2,2,1445840682.56789,446544.245992026,0,1,1,0,1,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-03-30T232653,66,66,1,001,ALACHUA,2000-05-16T00:00:00.000Z,27023240533.1793,892726.558557937,1,Alachua,FL,66,1,1,1327,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 118,1,2 to 91,41,75,0,812,504,11,1308,19,0,160,1133,34,33,30,17,43,26,11,0,1311,80,1229,2,16,65,63,14,80,36,44,NA,NA,NA,75,5,0,1216,14,NA,NA,1327,1230,NA,80,NA,51,40,2510756491.26947,272135.471452184,59,22,243,283,182,149,149,145,48,28,1,0,20,17,6,10,12,10,2,1,NA,NA,NA,NA,0
